PID	WORKSPACE	Import_Index	PARENT	CMODEL	SEQUENCE	OBJ	TRANSCRPT	THUMBNAIL	Title	Alternative_Titles	Personal_Names~Roles	Corporate_Names~Roles	Abstract	Index_Date	Date_Issued	Date_Captured	Other_Date~Display_Label	Publisher	Place_Of_Publication	Public_Notes~Types	Notes~Display_Label	Dates_as_Notes~Display_Label	Citations	Table_of_Contents	LCSH_Subjects	Subjects_Names~Types	Subjects_Geographic	Subjects_Temporal	Keywords	Coordinate	Related_Items~Types	Type_of_Resource~AuthorityURI	Genre~AuthorityURI	Extent	Form~AuthorityURI	MIME_Type	Digital_Origin	Classifications~Authorities	Language_Names~Codes	Local_Identifier	Handle	Physical_Location	Shelf_Locator	Access_Condition	Import_Source	Primary_Sort	Hidden_Creator	Pull_Quotes	Private_Notes~Types
grinnell:10095	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/kleinschmidt/grinnell_10095_MODS.log	11	grinnell:kleinschmidt	islandora:sp_large_image_cmodel		https://digital.grinnell.edu/islandora/object/grinnell:10095			1807 Fourth Avenue				Photograph of the house at 1807 Fourth Ave.  Originally owned by Luke Newton Sherman.  Built in 1883 and first occupied on New Year's Day, 1884. Later owned by Kathy and Dan Tindall.					Grinnell College											Grinnell | Grant | Family Life | 1900s		Digital Grinnell ~ host | John Kleinschmidt Collection ~ host | Poweshiek History Preservation Project ~ host	Photograph				image/tiff	reformated digital	MS 01.39 Ser. 3 Box 1A ~ ddc	English ~ eng	grinnell:10095	http://hdl.handle.net/11084/10095			Copyright to this work is held by the author(s), in accordance with United States copyright law (USC 17). Readers of this work have certain rights as defined by the law, including but not limited to fair use (17 USC 107 et seq.).		99			
grinnell:10097	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/kleinschmidt/grinnell_10097_MODS.log	12	grinnell:kleinschmidt	islandora:sp_large_image_cmodel		https://digital.grinnell.edu/islandora/object/grinnell:10097			1126 Broad Street				Photograph of the house at 1126 Broad Street owned by E. W. Clark, a doctor.  It was originally built in the 1870s but damaged in the 1882 cyclone. The cupola was later restored.					Grinnell College											Grinnell | Grant | Family Life | 1880s		Digital Grinnell ~ host | John Kleinschmidt Collection ~ host	Photograph				image/tiff	reformated digital	MS 01.39 Ser. 3 Box 1A ~ ddc	English ~ eng	grinnell:10097	http://hdl.handle.net/11084/10097			Copyright to this work is held by the author(s), in accordance with United States copyright law (USC 17). Readers of this work have certain rights as defined by the law, including but not limited to fair use (17 USC 107 et seq.).		99			
grinnell:10098	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/kleinschmidt/grinnell_10098_MODS.log	13	grinnell:kleinschmidt	islandora:sp_large_image_cmodel		https://digital.grinnell.edu/islandora/object/grinnell:10098			1126 Broad Street				Photograph of the house at 1126 Broad Street owned by E. W. Clark, a doctor.  It was originally built in the 1870s but damaged in the 1882 cyclone. The cupola was later restored.					Grinnell College											Grinnell | Grant | Family Life | 1880s		Digital Grinnell ~ host | John Kleinschmidt Collection ~ host	Photograph				image/tiff	reformated digital	MS 01.39 Ser. 3 Box 1A ~ ddc	English ~ eng	grinnell:10098	http://hdl.handle.net/11084/10098			Copyright to this work is held by the author(s), in accordance with United States copyright law (USC 17). Readers of this work have certain rights as defined by the law, including but not limited to fair use (17 USC 107 et seq.).		99			
grinnell:10111	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/kleinschmidt/grinnell_10111_MODS.log	14	grinnell:kleinschmidt	islandora:sp_large_image_cmodel		https://digital.grinnell.edu/islandora/object/grinnell:10111			1303 Park Street	Faculty House			"The house at 1303 Park Street was built by and for David R. Warburton, owner of the Warburton, Richardson, and Phelps lumberyard, about 1900. The Grinnell Herald of Jan 1, 1901, cited it as the ""handsomest house built this past season...and one of the prettiest Grinnell affords and...certainly a model of attractive interior"""					Grinnell College											Grinnell | Grant | Education | Family Life | 1990s		Digital Grinnell ~ host | John Kleinschmidt Collection ~ host | Poweshiek History Preservation Project ~ host	Photograph				image/tiff	reformated digital	MS 01.39 Ser. 3 Box 1A ~ ddc	English ~ eng	grinnell:10111	http://hdl.handle.net/11084/10111			Copyright to this work is held by the author(s), in accordance with United States copyright law (USC 17). Readers of this work have certain rights as defined by the law, including but not limited to fair use (17 USC 107 et seq.).		99			
grinnell:10112	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/kleinschmidt/grinnell_10112_MODS.log	15	grinnell:kleinschmidt	islandora:sp_large_image_cmodel		https://digital.grinnell.edu/islandora/object/grinnell:10112			1303 Park Street	Faculty House			"The house at 1303 Park Street was built by and for David R. Warburton, owner of the Warburton, Richardson, and Phelps lumberyard, about 1900. The Grinnell Herald of Jan 1, 1901, cited it as the ""handsomest house built this past season...and one of the prettiest Grinnell affords and...certainly a model of attractive interior"""					Grinnell College											Grinnell | Grant | Education | Family Life | 1990s		Digital Grinnell ~ host | John Kleinschmidt Collection ~ host | Poweshiek History Preservation Project ~ host	Photograph				image/tiff	reformated digital	MS 01.39 Ser. 3 Box 1A ~ ddc	English ~ eng	grinnell:10112	http://hdl.handle.net/11084/10112			Copyright to this work is held by the author(s), in accordance with United States copyright law (USC 17). Readers of this work have certain rights as defined by the law, including but not limited to fair use (17 USC 107 et seq.).		99			
grinnell:10113	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/kleinschmidt/grinnell_10113_MODS.log	16	grinnell:kleinschmidt	islandora:sp_large_image_cmodel		https://digital.grinnell.edu/islandora/object/grinnell:10113			1110 Main Street				The home at 1110 Main Street (6th and Main) was built in 1892 for Henry C. Spencer.  The tower and chimneys were eventually removed and roof line altered from the original.					Grinnell College											Grinnell | Grant | Family Life | 1890s | 1990s		Digital Grinnell ~ host | John Kleinschmidt Collection ~ host	Photograph				image/tiff	reformated digital	MS 01.39 Ser. 3 Box 1A ~ ddc	English ~ eng	grinnell:10113	http://hdl.handle.net/11084/10113			Copyright to this work is held by the author(s), in accordance with United States copyright law (USC 17). Readers of this work have certain rights as defined by the law, including but not limited to fair use (17 USC 107 et seq.).		99			
grinnell:10114	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/kleinschmidt/grinnell_10114_MODS.log	17	grinnell:kleinschmidt	islandora:sp_large_image_cmodel		https://digital.grinnell.edu/islandora/object/grinnell:10114			1110 Main Street				The home at 1110 Main Street (6th and Main) was built in 1892 for Henry C. Spencer.  The tower and chimneys were eventually removed and roof line altered from the original.					Grinnell College											Grinnell | Grant | Family Life | 1890s | 1990s		Digital Grinnell ~ host | John Kleinschmidt Collection ~ host	Photograph				image/tiff	reformated digital	MS 01.39 Ser. 3 Box 1A ~ ddc	English ~ eng	grinnell:10114	http://hdl.handle.net/11084/10114			Copyright to this work is held by the author(s), in accordance with United States copyright law (USC 17). Readers of this work have certain rights as defined by the law, including but not limited to fair use (17 USC 107 et seq.).		99			
grinnell:10115	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/kleinschmidt/grinnell_10115_MODS.log	18	grinnell:kleinschmidt	islandora:sp_large_image_cmodel		https://digital.grinnell.edu/islandora/object/grinnell:10115			1011 Broad				Photograph of the house at 1011 Broad Street, built in 1895 for J. W. Billings, a local dentist.  The house was later (1921?) moved to its present location on the north side of 16th Ave, east of the railroad tracks (1533 16th  Ave.)  At the time of the move it was stripped of its chimney and cupola.  The house was moved by horse and block and tackle on 6th to Penrose, and then north on Penrose to 16th.  Other buildings to occupy the original site on Broad Street were Van Wechel car dealership/garage, an St. Mary's Education Center.					Grinnell College											Grinnell | Grant | Family Life | 1900s		Digital Grinnell ~ host | John Kleinschmidt Collection ~ host	Photograph				image/tiff	reformated digital	MS 01.39 Ser. 3 Box 1A ~ ddc	English ~ eng	grinnell:10115	http://hdl.handle.net/11084/10115			Copyright to this work is held by the author(s), in accordance with United States copyright law (USC 17). Readers of this work have certain rights as defined by the law, including but not limited to fair use (17 USC 107 et seq.).		99			
grinnell:10116	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/kleinschmidt/grinnell_10116_MODS.log	19	grinnell:kleinschmidt	islandora:sp_large_image_cmodel		https://digital.grinnell.edu/islandora/object/grinnell:10116			1011 Broad				Photograph of the house at 1011 Broad Street, built in 1895 for J. W. Billings, a local dentist.  The house was later (1921?) moved to its present location on the north side of 16th Ave, east of the railroad tracks (1533 16th  Ave.)  At the time of the move it was stripped of its chimney and cupola.  The house was moved by horse and block and tackle on 6th to Penrose, and then north on Penrose to 16th.  Other buildings to occupy the original site on Broad Street were Van Wechel car dealership/garage, an St. Mary's Education Center.					Grinnell College											Grinnell | Grant | Family Life | 1900s		Digital Grinnell ~ host | John Kleinschmidt Collection ~ host | Poweshiek History Preservation Project ~ host	Photograph				image/tiff	reformated digital	MS 01.39 Ser. 3 Box 1A ~ ddc	English ~ eng	grinnell:10116	http://hdl.handle.net/11084/10116			Copyright to this work is held by the author(s), in accordance with United States copyright law (USC 17). Readers of this work have certain rights as defined by the law, including but not limited to fair use (17 USC 107 et seq.).		99			
grinnell:10117	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/kleinschmidt/grinnell_10117_MODS.log	20	grinnell:kleinschmidt	islandora:sp_large_image_cmodel		https://digital.grinnell.edu/islandora/object/grinnell:10117			3rd and RR & Broad Street				Photograph of the Morrison & McIntosh glove factory located at 3rd and RR & Broad Street.  Built in 1895, it was later owned by DeLong Sportswear and eventually was purchased and renovated by Grinnell College.					Grinnell College											Grinnell | Grant | Business | 1900s		Digital Grinnell ~ host | John Kleinschmidt Collection ~ host | Poweshiek History Preservation Project ~ host	Photograph				image/tiff	reformated digital	MS 01.39 Ser. 3 Box 2 ~ ddc	English ~ eng	grinnell:10117	http://hdl.handle.net/11084/10117			Copyright to this work is held by the author(s), in accordance with United States copyright law (USC 17). Readers of this work have certain rights as defined by the law, including but not limited to fair use (17 USC 107 et seq.).		99			
grinnell:10118	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/kleinschmidt/grinnell_10118_MODS.log	21	grinnell:kleinschmidt	islandora:sp_large_image_cmodel		https://digital.grinnell.edu/islandora/object/grinnell:10118			3rd and RR & Broad Street				Photograph of the Morrison & McIntosh glove factory located at 3rd and RR & Broad Street.  Built in 1895, it was later owned by DeLong Sportswear and eventually was purchased and renovated by Grinnell College.					Grinnell College											Grinnell | Grant | Business | 1900s		Digital Grinnell ~ host | John Kleinschmidt Collection ~ host | Poweshiek History Preservation Project ~ host	Photograph				image/tiff	reformated digital	MS 01.39 Ser. 3 Box 2 ~ ddc	English ~ eng	grinnell:10118	http://hdl.handle.net/11084/10118			Copyright to this work is held by the author(s), in accordance with United States copyright law (USC 17). Readers of this work have certain rights as defined by the law, including but not limited to fair use (17 USC 107 et seq.).		99			
grinnell:10119	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/kleinschmidt/grinnell_10119_MODS.log	22	grinnell:kleinschmidt	islandora:sp_large_image_cmodel		https://digital.grinnell.edu/islandora/object/grinnell:10119			Spencer Block				Photographs of the Spencer Block looking east to the Bank Block and the Eagle Block.   The Spencer Block was built by H. C. Spencer in 1884. The buildings shown are from the NW corner of 4th.   The Eagle Block built in 1879 by W.A. Probst and E. Holyoke.  Visible are the Manly Building, built by J.C. Manly in 1892? and later occupied by Village Decorating (813 4th).  East across the alley from the Manly Building was the Citizens Bank, built in 1881.   L.E. Spencer was the bank's vice president.  East of the Citizens Bank is the Beyer Block built in 1891-1892.   East of the Beyer Block is the First National Bank Block, built in 1868 by J.B. Grinnell. Across Broad Street east from the National Bank is the spire of Congregational Church, completed in 1898. The Bank Block is also called the Grinnell Block.					Grinnell College											Grinnell | Grant | Business		Digital Grinnell ~ host | John Kleinschmidt Collection ~ host | Poweshiek History Preservation Project ~ host	Photograph				image/tiff	reformated digital	MS 01.39 Ser. 3 Box 2 ~ ddc	English ~ eng	grinnell:10119	http://hdl.handle.net/11084/10119			Copyright to this work is held by the author(s), in accordance with United States copyright law (USC 17). Readers of this work have certain rights as defined by the law, including but not limited to fair use (17 USC 107 et seq.).		99			
grinnell:10120	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/kleinschmidt/grinnell_10120_MODS.log	23	grinnell:kleinschmidt	islandora:sp_large_image_cmodel		https://digital.grinnell.edu/islandora/object/grinnell:10120			Spencer Block				Photographs of the Spencer Block looking east to the Bank Block and the Eagle Block.   The Spencer Block was built by H. C. Spencer in 1884. The buildings shown are from the NW corner of 4th.   The Eagle Block built in 1879 by W.A. Probst and E. Holyoke.  Visible are the Manly Building, built by J.C. Manly in 1892? and later occupied by Village Decorating (813 4th).  East across the alley from the Manly Building was the Citizens Bank, built in 1881.   L.E. Spencer was the bank's vice president.  East of the Citizens Bank is the Beyer Block built in 1891-1892.   East of the Beyer Block is the First National Bank Block, built in 1868 by J.B. Grinnell. Across Broad Street east from the National Bank is the spire of Congregational Church, completed in 1898. The Bank Block is also called the Grinnell Block.					Grinnell College											Grinnell | Grant | Business		Digital Grinnell ~ host | John Kleinschmidt Collection ~ host | Poweshiek History Preservation Project ~ host	Photograph				image/tiff	reformated digital	MS 01.39 Ser. 3 Box 2 ~ ddc	English ~ eng	grinnell:10120	http://hdl.handle.net/11084/10120			Copyright to this work is held by the author(s), in accordance with United States copyright law (USC 17). Readers of this work have certain rights as defined by the law, including but not limited to fair use (17 USC 107 et seq.).		99			
grinnell:10477	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/kleinschmidt/grinnell_10477_MODS.log	24	grinnell:kleinschmidt	islandora:sp_large_image_cmodel		https://digital.grinnell.edu/islandora/object/grinnell:10477			1008 High Street				Photograph of the house at 1008 High Street built sometime before 1861.  It was the family home of H.W. Williams and later was converted to student apartments.  house. Abby Williams Hill (artist of note) was the daughter of H. W. Williams and was born in this house in 1861. See Abby Williams Hill, by R. Fields, ISBN 0-917048-63-6, c. 1989, page 11 where there is the picture of the house and more biographical information about her. Abby taught at the college briefly.	1989				Grinnell College											Grinnell | Grant | Family Life		Digital Grinnell ~ host | John Kleinschmidt Collection ~ host	still image		2 images			reformated digital	MS 01.39 Ser. 3 Box 1 ~ ddc	English ~ eng	grinnell:10477	http://hdl.handle.net/11084/10477			Copyright to this work is held by the author(s), in accordance with United States copyright law (USC 17). Readers of this work have certain rights as defined by the law, including but not limited to fair use (17 USC 107 et seq.).		99			
